	-1		
https://www.biemme-etichette.com/index.php/it/	0	301	https://www.biemme-etichette.com/
https://www.bierhaus.it/	0	200	
https://www.bierstube.it/	0	200	
https://www.birbantivillage.it	0	404	
https://www.birrificio.it/it/birrificio-italiano-milano	0	404	
https://www.birrerialabaracca.com	0	200	
https://www.bistropopolare.it/	0	200	
https://www.bluhotelbrixia.it/	0	200	
https://www.bluhotelbrixia.it/eat-restaurant	0	200	
https://www.bibentes.com/blog/wine-bar-lainate/	28		
https://www.bluvet.it/	0	200	
https://www.boccioniacqualife.it	0	200	
https://www.body-light.it/ita/	0	200	
https://www.bolbertiarreda.it/	6		
https://www.bmiimpianti.com	0	200	
https://www.boldriniauto.it/index.php	0	200	
https://www.bignedoro.it	28		
https://www.bonagliastampi.it/	0	200	
https://www.booking.com/hotel/it/residence-alessandra-domaso	0	404	
https://www.borgoallaquercia.it/	0	301	https://borgoallaquercia.it/
https://www.borgolevigne.com	0	200	
https://www.booking.com/hotel/it/villa-maria-au-lac.en-gb.html	0	200	
https://www.bonatoarredamenti.it	0	301	https://bonatoarredamenti.it/
https://www.bormio.eu/wp-content/uploads/2019/03/apertura-forni-2019_-cartelloInfoUtili2019.pdf	0	404	
https://www.bormioterme.it/	0	200	
https://www.bossini.it/it/azienda/montichiari	0	403	
https://www.bottenago.it/	0	200	
https://www.bornoskiarea.it	0	200	
https://www.bitbikes.eu	28		
https://www.bormiotraumacenter.com/en/	0	200	
https://www.bottiseramondidentista.it/	0	200	
https://www.boutiquedelgioiello.it/	0	301	https://boutiquedelgioiello.it/
https://www.bowlingleonessa.it/	0	200	
https://www.bper.it/scheda-filiale/-/filiale/lombardia/como/agenzia-22137	0	200	
https://www.boutiquedellarte.it/it/	0	200	
https://www.bravifarmacie.it/	0	403	
https://www.bresciaclimaservice.it	0	200	
https://www.brasseriebruxelles.eu	0	301	https://brasseriebruxelles.eu/
https://www.bresciamobilita.it/mappe-linee	0	200	
https://www.bresciamusei.com/musei-e-luoghi/museo-del-risorgimento-leonessa-ditalia/	0	200	
https://www.bresciamusei.com/	0	200	
https://www.bresciainfrastrutture.it/	0	200	
https://www.bresciamusei.com/ncastello.asp?nm=17&t=Museo+delle+Armi+L%2E+Marzoli	0	404	
https://www.bresciamusei.com/nsantagiulia.asp?nm=14&t=I+capolavori%2E+La+Croce+di+Desiderio	0	404	
https://www.bresciamusei.com/santagiulia.asp	0	301	https://www.bresciamusei.com/musei-e-luoghi/museo-di-santa-giulia/
https://www.bresciamusei.com/pinacoteca.asp	0	404	
https://www.bricocenter.it/	0	403	
https://www.bricocenter.it/it/punti-vendita/ep-minisito-punto-vendita/milano-corsica	0	403	
https://www.bresciasoccorso.it/	0	200	
https://www.brianzacomascabiblioteche.it/index.php/erba	0	404	
https://www.bricook.it/punto-vendita.php?pv=brico-ok-concesio	0	200	
https://www.bricook.it/punto-vendita.php?pv=brico-ok-tradate	0	200	
https://www.bricofer.it/storesearch/nerviano	0	200	
https://www.brt.it/it/home	0	301	https://www.brt.it
https://www.brisval.it	0	200	
https://www.brutuspub.it/	0	200	
https://www.bruschetterianose.it/	0	200	
https://www.burgo.com/it/gruppo/stabilimenti/toscolano	0	404	
https://www.buosi.it/	0	200	
https://www.caboverdetime.it/	0	200	
https://www.bussolaristorante.it/	0	200	
https://www.cacciamattaiseo.it/	0	200	
https://www.caddys.it/negozi/legnano-9684	0	301	/negozi/milano/legnano-via-xxv-aprile
https://www.cacciamattaiseo.it/portfolio/baroncina/	0	200	
https://www.cadeifrati.it/	0	301	https://cadeifrati.it/
https://www.bresciamobilita.it/index.php?option=com_content&task=view&id=57&Itemid=85	28		
https://www.caesarguerini.it/	0	200	
https://www.caffefloriamrestaurant.it/	0	200	
https://www.cadindustria.it/rsa/rsa-le-camelie	0	301	https://www.cadindustria.it/rsa/rsa-le-camelie/
https://www.caffeebollicine.com	0	200	
https://www.caffenazionalelodi.it	0	200	
https://www.cafpatronatobrescia.it/	6		
https://www.cafferati.it	0	200	
https://www.caiborno.it/	0	200	
https://www.cai-lissone.it/rifugio-e-ferrata/	0	200	
https://www.cai.it/sezione/brescia/rifugi/	0	302	https://archivio.cai.it/sezione/brescia/rifugi/
https://www.caibovegno.it/	0	301	https://caibovegno.it/
https://www.caicollio.it/	0	200	
https://www.caibovegno.it/capanna-gianni-mario-remedio	0	301	https://caibovegno.it/capanna-gianni-mario-remedio/
https://www.caicollio.it/bivacco-grazzini/	0	200	
https://www.caigavardo.it/	0	200	
https://www.caggianoparrucchieri.com/	0	200	
https://www.caivestone.it/it/	0	200	
https://www.calavera.it	0	200	
https://www.caiprovaglio.it/	0	200	
https://www.caiprovaglio.it/madonna-del-corno/	0	200	
https://www.camaiol.it/	0	200	
https://www.caisalo.it/	0	200	
https://www.camerette.net	0	200	
https://www.campeggiodellacolombaia.it	0	302	https://www.campeggiodellacolombaia.it/it
https://www.caminhotelluino.com/	0	301	https://caminhotelluino.com/
https://www.campergardalake.com/	0	200	
https://www.camping-belvedere.it/	0	200	
https://www.camping-mabellini.com/	0	301	https://www.camping-mabellini.com/de/
https://www.camping-belvedere.com/	0	301	https://www.camping-belvedere.com/en
https://www.camping-eden.it/	0	200	
https://www.camereconvintage.it/	0	200	
https://www.camping-riviera.com/	0	200	
https://www.camping-puntadoro.com	0	200	
https://www.campingboothill.com/	0	200	
https://www.camping-sirmione.it/	0	200	
https://www.campingclass.it/	0	200	
https://www.campingbaiaverde.it/	0	200	
https://www.campingcovelo.com/	0	200	
https://www.campingdeserto.com/	0	200	
https://www.campingbruno.it/	0	302	https://www.campingbruno.it/it/
https://www.campingflorida.eu/	0	200	
https://www.campingdomaso.com/	0	200	
https://www.campingilfaro.it/	0	200	
https://www.campinglaca.it/	0	302	/Camping/Home
https://www.campinggoldensheep.it/	0	200	
https://www.campingiseo.it/	0	200	
https://www.campinglagardiola.com/	0	200	
https://www.campinglefa.it/	0	200	
https://www.campinglavedo.it/	0	200	
https://www.campinglasbianca.com	0	200	
https://www.campingloscoiattolo.it/	0	200	
https://www.campingmadonnina.com/	0	200	
https://www.campingpiandellaregina.it/	0	403	
https://www.campingolivella.it/	0	200	
https://www.campingrolli.it/	0	302	/Campeggio/Chi-Siamo
https://www.campingsanbiagio.net/it/isola.php	0	200	
https://www.campingporto.it/	0	200	
https://www.campingnanzel.it/	0	200	
https://www.campingsanbiagio.net/it/webcam.php	0	200	
https://www.campingsanfrancesco.com/	0	200	
https://www.campingsanmichele.it/	0	302	/Campeggio/Home
https://www.campingsebino.com/	0	302	https://www.campingsebino.com/it-it/
https://www.campingsereno.it/	0	301	https://campingsereno.it/
https://www.campingdelsole.it/	28		
https://www.campingsolarium.com/	0	200	
https://www.campioneunivela.it/	0	200	
https://www.campioneunivela.it/de/trips/climbing/	0	200	
https://www.campingvenus.it/	0	200	
https://www.camunaprefabbricati.it/	0	403	
https://www.campingvillageboscoblu.it/	0	200	
https://www.cantinedelcerro.it	0	301	https://cantinecerresi.it/
https://www.cantierearchettiercole.it/	0	200	
https://www.cantinediverona.it/it/cantine/cantina-valpantena	0	200	
https://www.campioneunivela.it/trips/hiking/ferrata-di-campione-del-garda/	0	200	
https://www.campodeifiori.cc/	0	200	
https://www.cantineisola.com	0	301	https://www.cantineisola.com/it/
https://www.capirola.it/	60		
https://www.capogirodue.com/	0	200	
https://www.capriolo.org/	0	404	
https://www.carbongrill.it/	0	200	
https://www.carecasa.it/	0	200	
https://www.carneefuoco.it/	6		
https://www.carmentown.it/	0	200	
https://www.capitoliumad.it/	0	200	
https://www.carneespirito.it/	0	301	https://www.carneespirito.it/it/
https://www.carrefour.it/	0	200	
https://www.carrefour.it/punti-vendita/carrefour-express-milano-corso-sempione-50	0	404	
https://www.carrefour.it/punti-vendita/carrefour-market-como-via-recchi-ang-via-rosselli-18-0007.html	0	200	
https://www.carrefour.it/punti-vendita/carrefour-market-varese-ple-trento-n-41-0005.html	0	200	
https://www.carrefour.it/punti-vendita/carrefour-market-gallarate-via-varese-n22-0374.html	0	200	
https://www.carroponte.net/	0	301	https://www.kozelcarroponte.net/
https://www.carrozzeriaferrarialdo.it/	0	301	https://carrozzeriaferrarialdo.it/
https://www.carrozzeriaguerra.com/	0	200	
https://www.carrozzeriamara.it/	0	200	
https://www.carrozzeriaserena.com/	0	200	
https://www.carrozzeriatrieste.it/	0	200	
https://www.cartabianca.bar/	0	200	
https://www.cartoleriadasara.it/	0	500	
https://www.cartolibreriagrafite.it/	0	403	
https://www.cartotecnicaghio.it/	0	200	
https://www.casaadea.it/	0	403	
https://www.casa-ananda.it/	0	200	
https://www.casadeipescatori.com/	0	200	
https://www.casadeipescatorisirmione.it/ristorante	0	200	
https://www.carbonepizzeria.it	28		
https://www.carrozzeriabrescia.org/	0	301	https://carrozzeriabrescia.org/
https://www.casadelbere.com/	0	200	
https://www.casamarcolinifacella.it/	60		
https://www.casamarcolinibevilacqua.it/	60		
https://www.casascaligeri.com	0	302	https://www.casascaligeri.com/en
https://www.casaledipegol.com/	0	301	https://casaledipegol.com/
https://www.casasilvana.it/	0	200	
https://www.casanelbosco.it/	0	200	
https://www.casazzaoratorio.it/	0	301	http://casazzaoratorio.it/
https://www.casagricolavaltrumplina.it/	0	200	
https://www.cascai.it/	0	200	
https://www.cascinachiarello.it/	6		
https://www.cascinaboneta.it	0	301	https://cascinaboneta.it/
https://www.cascinabettina.it/	0	200	
https://www.cascinasancarlo.it/	0	200	
https://www.cascinasanlorenzo.com	0	200	
https://www.caseinaffittobrescia.it/	0	200	
https://www.casatestori.it	0	301	https://casatestori.it/
https://www.cascinagraziosa.com/	0	200	
https://www.cassinacomo.com	6		
https://www.cassapadana.it/	0	302	/privati/
https://www.cassinazza.it	60		
https://www.cascinapiano.it	0	200	
https://www.castalimenti.it/	0	302	https://castuni.com/
https://www.cassaedilebrescia.it/	0	200	
https://www.cavallimusica.com/	0	200	
https://www.castellodichignolopo.it	0	200	
https://www.catenarossa.it/	0	200	
https://www.cbautomazione.com/	0	200	
https://www.cbbo.it/montirone	0	200	
https://www.cbc-costruzioni.it/	0	200	
https://www.celio.it/store/6301	0	301	https://www.celio.com/store/6301
https://www.celmacchgroup.com/	0	301	https://koenig-bauer-celmacch.com/
https://www.centralehotel.it	0	301	https://www.centralehotel.it/it
https://www.centralelatte-brescia.it/	60		
https://www.centroarcadia.com/cms/	0	405	
https://www.cdsbrescia.com/	0	302	https://www.cdsbrescia.com/it
https://www.centrocamperlodi.com/	92		
https://www.centrocinofilobattilazampa.it/	0	200	
https://www.centrocommerciale-cantu2000.com	6		
https://www.centredilspa.com/	0	200	
https://www.centrocopieleonardo.net/	6		
https://www.centrobiancheria.it/	0	200	
https://www.centrocommercialetreviglio.it/?avia_forced_reroute=1	0	200	
https://www.centroesteticoanthea.com/	6		
https://www.centrodentisticopiovanizubani.it/	0	200	
https://www.centroesteticogiusi.it/	0	200	
https://www.centrodentisticofutura.it/	0	200	
https://www.centrofiera.it/	0	200	
https://www.centrolucia.it/	0	403	
https://www.centromolinetto.it/	0	301	http://molinetto.galleriebennet.com/
https://www.centronerviano.it/	0	200	
https://www.centrosarca.it	0	403	
https://www.castellomalvezzi.com/	28		
https://www.centrosportivomariorigamonti.it/	0	200	
https://www.centrosocialelegnano.it/	0	200	
https://www.centrovirgilio.it/	0	200	
https://www.centrorehabilita.com/	0	301	https://centrorehabilita.com/
https://www.cerromaggiore.org/	0	302	https://www.comune.cerromaggiore.mi.it
https://www.centrohanabi.com/	0	200	
https://www.cfpzanardelli.it/index.php/2013-05-22-10-25-38/clusane-d-iseo	0	301	http://www.cfpzanardelli.it/sede/clusane/
https://www.cerromaggiore.org/c015072/zf/index.php/uffici/index/detail/categoria/190/id/22	0	302	https://www.comune.cerromaggiore.mi.it
https://www.cfpzanardelli.it/sede/chiari/	0	301	https://orientamento.cfpzanardelli.it/chiari/
https://www.chaletmaniva.it/	0	200	
https://www.chefexpress.it/poi/stazione-di-saronno/	0	200	
https://www.chefexpress.it/poi/stazione-di-varese/	0	200	
https://www.chervogolfsanvigilio.it/	0	301	https://www.gardahotelsanvigiliogolf.it/
https://www.chiarodiluna.org/	0	301	https://www.chiarodiluna.org/new
https://www.chimical.it/	0	200	
https://www.chocolatcafemilano.it/	0	403	
https://www.christinemor.eu/	0	200	
https://www.chocolatmilano.it/	60		
https://www.ciclimazzoletti.it/	0	200	
https://www.ciclitanfoglio.it/	0	403	
https://www.chichimela.com/	0	200	
https://www.cinemaalpi.it/	0	200	
https://www.ciebspa.it/	0	200	
https://www.cinemabellano.it/	0	301	https://cinemabellano.it/
https://www.cinemacristal.it/	0	200	
https://www.cinemateatroroncadelle.com/	6		
https://www.cinemateatronuovo.it	0	200	
https://www.cipgarden.it	0	200	
https://www.circolocolony.org/	0	403	
https://www.cinemasereno.it/	0	200	
https://www.circusbeatclub.com/	0	200	
https://www.circolab.net/	0	200	
https://www.circolone.it	0	200	
https://www.cisalfasport.it/	0	200	
https://www.cislbrescia.it/servizi/anteas/	0	301	https://cislbrescia.it/servizi/anteas/
https://www.cislbrescia.it/	0	301	https://cislbrescia.it/
https://www.cittadelsole.it/ita/negozio/varese-via-croce	0	200	
https://www.civico52.com/	0	200	
https://www.civico48.it/	0	200	
https://www.clinicavittoria.eu/	0	200	
https://www.cmav.so.it/	0	200	
https://www.cm.valletrompia.it/	0	200	
https://www.cocce.it/	0	200	
https://www.cocktailsmachine.com	0	200	
https://www.cocciuto.com/menu-cocciuto-spallanzani	0	301	https://www.cocciuto.com/menu-cocciuto-spallanzani/
https://www.cofa.it/le-nostre-farmacie/farmacia-sempione	0	200	
https://www.codibugnolo.it/	0	200	
https://www.chinagarden.it	28		
https://www.cocobeachclub.net/	0	301	https://cocobeachclub.com/
https://www.coin.it/jsp/it/negozio/negozioid_60.jsp	0	404	
https://www.colibriwinecocktailcafe.it/	0	200	
https://www.collegiate.it/student-accommodation/alloggi-studenti-milan/collegiate-milan-north/	0	200	
https://www.collegiogallio.it	0	200	
https://www.colombarogolf.com	0	301	https://www.colombarogolf.com/en/
https://www.coltelleriagianola.it/	0	403	
https://www.comi107.com/	0	200	
https://www.colomber.com/	0	200	
https://www.colombarogolf.com/en/restaurant/	0	200	
https://www.commercialista.bs.it/	0	301	https://www.commercialista.bs.it/
https://www.colorboxcenter.it	0	200	
https://www.comocentralparking.it	0	200	
https://www.compass.it/filiali/prestiti-varese.html	0	200	
https://www.comodentalcare.com	0	200	
https://www.compensatoregladio.it/	0	200	
https://www.como-cafe.it/	0	200	
https://www.complementidale.it/	0	301	https://complementidale.it/
https://www.computergross.it/	0	200	
https://www.comprensivolivigno.edu.it/pagine/scuola-primaria-san-rocco-1	0	200	
https://www.comprensivolivigno.edu.it/pagine/scuola-primaria-trepalle-1	0	200	
https://www.comune.acquafredda.bs.it/hh/index.php	0	410	
https://www.comune.alfianello.bs.it/	0	301	https://comune.alfianello.bs.it/
https://www.comune.adro.bs.it/servizi/notizie/notizie_homepage.aspx	0	404	
https://www.comune.agnosine.bs.it/	0	200	
https://www.comune.angolo-terme.bs.it/luogo/la-via-mala	0	200	
https://www.comune.arese.mi.it/pubblicazioni/Informazioni/Informazioni.asp?ID_M=308&ID_MacroMenu=4	0	302	https://comune.arese.mi.it:443/pubblicazioni/Informazioni/Informazioni.asp?ID_M=308&ID_MacroMenu=4
https://www.comune.anfo.bs.it/	0	200	
https://www.comune.artogne.bs.it/	0	200	
https://www.comune.bagnolomella.bs.it/	0	404	
https://www.comune.bedizzole.bs.it/	0	200	
https://www.comune.bagolino.bs.it/	0	200	
https://www.comune.berlingo.bs.it	0	200	
https://www.comune.berzo-demo.bs.it/	0	200	
https://www.comune.borgosatollo.bs.it/	0	200	
https://www.comune.botticino.bs.it/	0	200	
https://www.comune.bergamo.it/node/696569	0	200	
https://www.comune.bovezzo.bs.it/drupal/	0	404	
https://www.comune.bovegno.bs.it/	0	302	https://www.comune.bovegno.bs.it/it
https://www.comune.brescia.it/Pagine/default.aspx	28		
https://www.comune.brescia.it/amministrazione/uffici-di-zona/zona-ovest/informazioni-generali-ufficio-di-zona-ovest	28		
https://www.comune.capriate-san-gervasio.bg.it	0	200	
https://www.comune.brescia.it/servizi/biblioteche/decentrate/Pagine/biblioteca-Casazza.aspx	28		
https://www.comune.brescia.it/servizi/scuolaeuniversita/pasqualeagazzi/Pagine/Istituto-Pasquali-Agazzi.aspx	28		
https://www.comune.carobbio.bg.it	0	302	hh/index.php
https://www.comune.caravaggio.bg.it/	0	302	https://www.comune.caravaggio.bg.it/it
https://www.comune.casnigo.bg.it	0	200	
https://www.comune.cassanodadda.mi.it	0	302	https://www.comune.cassanodadda.mi.it/it
https://www.comune.carpenedolo.bs.it	0	302	https://www.comune.carpenedolo.bs.it/it
https://www.comune.castelcovati.bs.it/	0	302	https://www.comune.castelcovati.bs.it/it
https://www.comune.casto.bs.it/	0	200	
https://www.comune.cellatica.bs.it/hh/index.php	0	404	
https://www.comune.ciserano.bg.it/amministrazione/uffici/polizia-locale	0	200	
https://www.comune.colere.bg.it/	0	404	
https://www.comune.cazzago.bs.it/	0	301	https://comune.cazzago.bs.it/
https://www.comune.collebeato.bs.it/hh/index.php	0	301	https://comune.collebeato.bs.it/hh/index.php
https://www.comune.cologne.bs.it/	0	302	https://www.comune.cologne.bs.it/it
https://www.comune.cortefranca.bs.it	0	200	
https://www.comune.colognoalserio.bg.it/amministrazione/uffici/biblioteca	0	200	
https://www.comune.collio.bs.it/	0	302	https://www.comune.collio.bs.it/it
https://www.comune.colognoalserio.bg.it/amministrazione/uffici/polizia-locale	0	200	
https://www.comune.costadimezzate.bg.it/vivere-il-comune/dettaglio-luogo/Cimitero-comunale/	0	404	
https://www.comune.desenzano.brescia.it/	0	200	
https://www.comune.costaserina.bg.it/	0	301	/home/index.html
